name,openset
User_5run_0videolie.mp4,"Video Cues: The visual gaze moves subtlely downward and to the side at intervals; lip area move with mouth opening/closing; self-touching or fidgeting is not visibly present; the facial expression remains relatively neutral with subtle eyebrow raise; head posture mostly stable with minor tilts; Audio Cues: Timing and prosody: the rate of speech is moderate, pauses can be heard between phrases; Voice quality/tension: variation in pitch is present, loudness remains steady, breathiness is minimal, tremor/shakiness absent, strain/tension absent, voice breaks absent; Reasoning: Jointly considering gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_7run_1videolie.mp4,"Video Cues: Gaze mostly downward with brief brief upward glances; lip area are subtlely parted, jaw subtly moving; no obvious self-touching or fidgeting is visible; head remains relatively still with subtle front-oriented tilt; facial expression stays neutral with minor muscle movement; Audio Cues: Prosody and timing: rate of speech remains moderate with occasional pauses between phrases; speech rhythm is somewhat uneven due to hesitations. Voice quality and tension: variation in pitch is present but not extreme; energy and loudness remains steady without notable strain or tremor; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore only weakly weakly supports a deceptive prediction; Prediction: deceptive"
User_18run_0videotruth.mp4,"Video Cues: Steady direct eye contact with subtle head tilts; no noticeable visual gaze aversion, blinking, or self-touching; facial expression stays neutral with minor micro-movements; posture appears upright and stable; Audio Cues: Prosody and timing: rate of speech remains moderate with occasional pauses; hesitations are present; speech rhythm is somewhat uneven; fillers such as a phrase are used; interruptions are not evident; self-repairs are not evident. Voice quality and tension: variation in pitch remains moderate; pitch stability is somewhat maintained; energy and loudness remains even; breathiness is not evident; tremor/shakiness is not evident; strain/tension is not evident; voice breaks are not evident; Reasoning: Visual cues (stable eye-contact orientation, eyelid or blink behavior, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) should be interpreted jointly rather than as isolated signs. Here the evidence remains limited and mixed, with no decisive cross-modal support for deception, so a truthful prediction is better supported; Prediction: truthful"
User_17run_3videolie.mp4,"Video Cues: Gaze remains mostly downward with brief brief upward glances; no significant head movement or gestures observed; facial expression is neutral with subtle lip movement; no clear self-adaptors or tension indicators; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses; hesitations are present. Rhythm is somewhat uneven; fillers such as a phrase are used. Vocal quality/tension: variation in pitch is moderate; energy and loudness is even. Breathiness is noticeable during longer phrases; tremor/shakiness is not evident; strain/tension is not evident; voice breaks are not evident; Reasoning: The video channel provides gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_8run_4videolie.mp4,"Video Cues: Direct eye contact with brief downward glances, steady head position, low facial movement, mouth area are smallly parted during speech, no obvious self-touching or fidgeting is visible, neutral to smallly engaged facial expression; Audio Cues: Prosody and timing: speech tempo remains moderate with slight pause patterns between phrases; hesitation markers are present before a phrase boundary boundary and a phrase. Voice quality and tension: pitch movement remains moderate with slight stability; volume/energy remains regular; breathiness is present during pause patterns; tremor/shakiness is not detected; strain/tension is not detected; voice breaks are not detected; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which weakly favors deception; Prediction: deceptive"
User_32run_4videolie.mp4,"Video Cues: Eye eye gaze is largely downward with intermittent brief upward glances; eyelids show minor drooping; no noticeable eye contact with camera; head position remains largely steady with limited movement; no obvious hand gestures or self-touching; facial expression looks neutral to minorly tense with subtle jaw tension; Audio Cues: Prosody and timing: speaking rate is uneven with pausing between phrases, hesitation cues are present before a phrase boundary boundary; Rhythm is disrupted by these pausing and hesitation cues. Voice quality and tension: pitch variability remains moderate with slight instability during emotional emphasis, loudness and energy is instable with drops in volume during descriptive phrases, breathiness is noticeable during longer pausing, tremor/shakiness is not apparent, strain/tension is minimal, voice breaks are not apparent; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_28run_9videotruth.mp4,"Video Cues: Gaze mostly downward with brief brief upward glances; minor head movement; lip area subtlely parted during pauses; no clear self-touching or fidgeting; facial expression remains relatively neutral with subtle tension around jaw; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses; hesitations are present between item descriptions. Vocal quality/tension: variation in pitch is stable; energy and loudness is even; breathiness is minimal; tremor/shakiness is absent; strain/tension is absent; voice breaks are absent; Reasoning: Visual cues (gaze shifts or reduced direct gaze, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence) should be interpreted jointly rather than as isolated signs. Here the evidence remains limited and mixed, with no decisive cross-modal support for deception, so a truthful prediction is better supported; Prediction: truthful"
User_33run_0videotruth.mp4,"Video Cues: Gaze briefly shifts downward and to the side, eyelids blink at a moderate rate, eyebrows furrow subtlely, lip area remain mostly closed with subtle visible jaw motion, the head remains largely still with subtle front-oriented tilt, self-touching or fidgeting is not visibly present, posture appears upright and stable; Audio Cues: Timing and prosody: the rate of speech changes with pauses and hesitations; the speech rhythm is uneven due to fillers and self-repairs. Voice quality/tension: variation in pitch is present; energy and loudness shifts; breathiness is noticeable; tremor/shakiness is not evident; strain/tension is not evident; voice breaks are not evident; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_0run_1videolie.mp4,"Video Cues: Gaze is mostly front-oriented with brief downward glances; no significant eye contact shifts or blinking rate changes observed; limited head movement; no clear self-touching, fidgeting, or posture tension; lip area are subtlely parted, jaw relaxed; facial expression stays relatively neutral with subtle mouth movement; Audio Cues: Prosody and timing: rate of speech remains moderate with slight pauses between phrases; speech rhythm is somewhat uneven due to hesitations. Voice quality and tension: variation in pitch is present with upward inflections; energy and loudness remains even with no noticeable tremor or strain; Reasoning: Across modalities, mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_26run_2videolie.mp4,"Video Cues: Eye eye gaze remains largely forward with minor downward glances; no noticeable eye contact shifts or blinking changes; no obvious self-touching, fidgeting, or posture shifts; facial expression remains relatively neutral with limited micro-movements; Audio Cues: Prosody and timing: speaking rate is moderate with occasional pausing, hesitation cues present; temporal rhythm is uneven with self-repairs. Voice quality and tension: pitch variability is moderate, loudness and energy is stable; breathiness is present, tremor/shakiness not observed; strain/tension not observed, voice breaks not observed; Reasoning: The visual stream shows mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, and the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. These cues are not decisive on their own, but their cross-modal co-occurrence weakly to moderately favors a deceptive prediction; Prediction: deceptive"
User_22run_5videolie.mp4,"Video Cues: Eye gaze pattern shifts smallly downward and to the side; mouth area are smallly parted with minor mouth-area movement; no noticeable self-adaptors or fidgeting; facial expression stays relatively neutral with small brow tension; Audio Cues: Prosody and timing: speech tempo is fast, pause patterns are minimal; Voice quality and tension: pitch movement is stable, volume/energy remains regular, breathiness is not detected, tremor/shakiness is not detected, strain/tension is not detected, voice breaks are not observed; Reasoning: The visual stream shows gaze shifts or reduced direct gaze, mouth-area or jaw movement, self-adaptor/fidgeting evidence, facial-expression cues, and the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. These cues are not decisive on their own, but their cross-modal co-occurrence weakly to moderately favors a deceptive prediction; Prediction: deceptive"
User_25run_5videotruth.mp4,"Video Cues: Gaze is mostly downward with brief brief upward glances; facial expression shows tension with furrowed brow and tight jaw; self-touching or fidgeting is not visibly present; the head remains largely still with subtle front-oriented lean; mouth movements align with vocalization but no distinct emotional display beyond apparent strain; Audio Cues: Timing and prosody: the rate of speech changes with pauses between phrases and hesitations before key points; the speech rhythm is uneven due to interruptions from other participants. Voice quality/tension: moderate variation in pitch is present with occasional stability during emphasis; energy and loudness shifts with moments of strain/tension noticeable during explanations; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_11run_1videolie.mp4,"Video Cues: Gaze is stable and directed front-oriented with minor blinking; no noticeable head movement or self-adaptors; facial expression remains neutral with subtlely parted lip area; no clear tension in posture or gestures; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses between phrases; speech rhythm is somewhat uneven due to hesitations. Vocal quality/tension: variation in pitch is present but not extreme; energy and loudness is even with a conversational tone; breathiness is noticeable during longer phrases; no tremor, strain, or voice breaks observed; Reasoning: The video channel provides stable eye-contact orientation, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_7run_9videotruth.mp4,"Video Cues: Gaze mostly downward with brief brief upward glances; lip area subtlely parted during speech; no clear self-touching or fidgeting; head remains relatively still with subtle front-oriented tilt; facial expression remains neutral to mildly engaged without strong emotional display; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses, hesitations present; speech rhythm is uneven with slight interruptions. Vocal quality/tension: variation in pitch is moderate, energy and loudness is even; breathiness is present, tremor/shakiness absent; strain/tension minimal, voice breaks absent; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) should be interpreted jointly rather than as isolated signs. Here the evidence remains limited and mixed, with no decisive cross-modal support for deception, so a truthful prediction is better supported; Prediction: truthful"
User_11run_8videotruth.mp4,"Video Cues: Eye eye gaze steadyed downward with intermittent eye contact; mouth/lip area minorly parted; no obvious self-touching or fidgeting; facial expression remains relatively neutral with subtle jaw motion; Audio Cues: Prosody and timing: speaking rate is moderate with slight pausing between phrases, hesitation cues present before a phrase boundary boundary and a phrase; Voice quality and tension: pitch variability is moderate with slight instability during pausing, loudness and energy is stable but dips slightly during hesitation cues, breathiness is noticeable between phrases, tremor/shakiness not observed, strain/tension not observed, voice breaks not observed; Reasoning: Across modalities, the main visual evidence is mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_11run_3videolie.mp4,"Video Cues: Forward gaze pattern is maintained with small downward glances; eyes remain open with moderate blink rate; the mouth area are smallly parted with mouth-area movement; self-touching or fidgeting is not visibly present; facial expression shifts from neutral to a small smile; the head remains largely still with minor forward tilt; Audio Cues: Timing and prosody: the speech tempo is moderate with noticeable pause patterns between phrases, hesitation markers marked by fillers; the delivery rhythm is uneven due to pause patterns and filler usage. Voice quality/tension: pitch movement is present but not extreme, volume/energy remains steady without significant fluctuations; breathiness is detectable during pause patterns, tremor/shakiness is not detected; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_20run_9videolie.mp4,"Video Cues: Face is blurred and out of focus; no discernible eye contact, gaze pattern forward-facingion, or facial expression; no noticeable head movement, posture, gestures, or self-adaptors; no observable emotional display or tension indicators; Audio Cues: Prosodic timing: speech tempo is moderate with slight pause patterns between phrases; delivery rhythm is uneven with occasional hesitation markers. Voice quality/tension: pitch movement is stable with minimal fluctuation; volume/energy is regular; breathiness is present; tremor/shakiness is not observed; strain/tension is not observed; voice breaks are not observed; Reasoning: Jointly considering stable eye-contact orientation, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_28run_6videotruth.mp4,"Video Cues: Eyes mostly downcast with brief brief upward glances, the lip area are subtlely parted during speech, self-touching or fidgeting is not visibly present, the head remains largely still with subtle downward tilt, the facial expression appears neutral to subdued; Audio Cues: Timing and prosody: the rate of speech is moderate with occasional pauses between descriptive phrases; hesitations are present before listing visual elements. Voice quality/tension: moderate variation in pitch is present with slight upward inflection at the end of some phrases; energy and loudness remains even throughout; breathiness is noticeable during longer descriptive segments; no tremor, strain, or voice breaks observed; Reasoning: Jointly considering gaze shifts or reduced direct gaze, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence, the pattern is not sufficiently strong or consistent to indicate deception. The conclusion therefore rests on insufficient deception evidence and supports a truthful prediction; Prediction: truthful"
User_10run_4videolie.mp4,"Video Cues: Gaze shifts downward and to the side, brief blinks, lip area are subtlely parted, no obvious self-touching or fidgeting is visible, neutral to subtlely tense facial expression, head mostly still with minor tilts; Audio Cues: Prosody and timing: rate of speech remains moderate with a slight pause before a phrase boundary boundary and a hesitation indicated by the initial a phrase; speech rhythm is somewhat uneven due to the pause and filler. Voice quality and tension: variation in pitch is present with a slight rise at the end of the phrase, and energy and loudness is relatively steady without marked strain or tremor; Reasoning: The visual stream shows gaze shifts or reduced direct gaze, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, and the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. These cues are not decisive on their own, but their cross-modal co-occurrence weakly to moderately favors a deceptive prediction; Prediction: deceptive"
User_27run_7videotruth.mp4,"Video Cues: Direct and steady eye contact with low blinking; small head tilts and small mouth-area movements; no noticeable self-adaptors or fidgeting; the facial expression remains neutral with small mouth tension; Audio Cues: Timing and prosody: the speech tempo is moderate with occasional pause patterns; hesitation markers are present. Voice quality/tension: pitch movement is stable; volume/energy stays regular; no breathiness is observed; tremor/shakiness is not detected; strain/tension is not detected; voice breaks are not detected; Reasoning: The visual stream shows stable eye-contact orientation, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, while the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Read together, these cues are non-specific and do not form a strong cross-modal deception pattern. The available evidence is therefore more compatible with a truthful prediction; Prediction: truthful"
User_4run_5videolie.mp4,"Video Cues: Gaze directed downward and subtlely away from camera, minor blinking, lip area subtlely parted with subtle visible jaw motion, no clear self-touching or fidgeting, head remains mostly still with subtle downward tilt, facial expression neutral to mildly tense; Audio Cues: Timing and prosody: rate of speech is moderate with occasional pauses, hesitations present; speech rhythm is uneven with some self-repairs. Vocal quality/tension: variation in pitch is stable, energy and loudness is even; breathiness is present, tremor/shakiness absent; strain/tension and voice breaks absent; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which weakly favors deception; Prediction: deceptive"
User_31run_7videolie.mp4,"Video Cues: Gaze remains mostly downward with brief brief upward glances; no significant head movement or gestures observed; the facial expression appears neutral to subtlely tense with minor micro-expressions; posture is upright but static; no clear self-adaptors or fidgeting; Audio Cues: Timing and prosody: rate of speech is slow with noticeable pauses; hesitations are present. Voice quality/tension: variation in pitch is unstable; energy and loudness is low with breathiness observed; Reasoning: Across modalities, gaze shifts or reduced direct gaze, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_6run_4videotruth.mp4,"Video Cues: Direct, sustained eye contact with small downward glances; little head movement; the lip area are subtlely parted with subtle jaw motion; no clear self-touching, fidgeting, or posture shifts; the facial expression remains relatively neutral with subtle mouth tension; Audio Cues: Timing and prosody: rate of speech is steady, pauses can be heard between pour actions; Voice quality/tension: variation in pitch is minimal, loudness remains steady, no breathiness is observed, tremor/shakiness is not evident, strain/tension is not evident, voice breaks are not evident; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) should be interpreted jointly rather than as isolated signs. Here the evidence remains limited and mixed, with no decisive cross-modal support for deception, so a truthful prediction is better supported; Prediction: truthful"
User_32run_5videolie.mp4,"Video Cues: Gaze mostly downward with brief brief upward glances; limited head movement; no obvious self-touching or fidgeting is visible; facial expression stays relatively neutral with subtle lip tension; eyes show moderate blink rate without prolonged aversion or fixation; Audio Cues: Prosody and timing: rate of speech remains moderate with occasional pauses and hesitations; speech rhythm is somewhat uneven due to fillers. Voice quality and tension: variation in pitch is present but not extreme; energy and loudness is relatively stable; breathiness is noticeable during pauses; tremor/shakiness is not evident; strain/tension is not evident; voice breaks are not evident; Reasoning: Across modalities, gaze shifts or reduced direct gaze, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues appears alongside timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Because visual monitoring cues and timing/vocal changes occur together, the evidence is compatible with a deceptive prediction, though the judgment remains probabilistic; Prediction: deceptive"
User_20run_2videotruth.mp4,"Video Cues: Gaze remains mostly front-oriented with subtle downward glances; no significant head movement or gestures observed; facial expression is neutral with minor micro-movements; no clear self-adaptors or tension indicators; Audio Cues: Timing and prosody: rate of speech shifts with pauses between phrases, hesitations before a phrase boundary boundary; Rhythm: uneven pacing with interruptions in flow. Vocal quality/tension: variation in pitch present with upward inflection on a phrase boundary boundary energy and loudness shifts with breathiness noticeable during longer phrases, tremor/shakiness not evident, strain/tension minimal, voice breaks absent; Reasoning: The visual stream shows mostly steady eye contact with minor gaze shifts, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues, while the audio stream shows timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Read together, these cues are non-specific and do not form a strong cross-modal deception pattern. The available evidence is therefore more compatible with a truthful prediction; Prediction: truthful"
User_30run_6videolie.mp4,"Video Cues: Gaze frequently shifts downward and to the side, eyelids blink at a moderate rate, lip area are subtlely parted with minor visible jaw motion, no obvious self-touching or fidgeting is visible, head posture remains mostly stable with subtle tilts, facial expression looks neutral to mildly engaged; Audio Cues: Prosody and timing: rate of speech remains moderate with occasional pauses, hesitations are present; speech rhythm is somewhat uneven with slight interruptions. Voice quality and tension: variation in pitch remains moderate with some instability, energy and loudness remains even but not high, breathiness is present, tremor/shakiness absent, strain/tension absent, voice breaks absent; Reasoning: Visual cues (gaze shifts or reduced direct gaze, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence) point in a mildly convergent direction. Since no single cue is conclusive, the prediction is based on their combined pattern, which weakly favors deception; Prediction: deceptive"
User_23run_7videolie.mp4,"Video Cues: Steady steady eye contact with brief downward glances; limited head movement; neutral facial expression with mouth/lip area are minorly parted; no obvious self-adaptors or fidgeting; posture appears upright and still; Audio Cues: Prosody and timing: speaking rate changes with急促 pacing, pausing occur between bursts of shouting; Voice quality and tension: pitch variability is high with unstable tonal shifts, loudness and energy is elevated and instable, breathiness is present during exertion, tremor/shakiness noted in vocal delivery during peak intensity; Reasoning: Jointly considering mostly steady eye contact with minor gaze shifts, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues with timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence, the audiovisual profile is more consistent with a controlled or monitored response than with an entirely neutral delivery; thus the prediction is deceptive, but the evidence is limited; Prediction: deceptive"
User_18run_0videotruth.mp4,"Video Cues: Steady and steady eye contact with minor head tilts; no noticeable eye gaze aversion, blinking, or self-touching; the facial expression remains neutral with limited micro-movements; posture appears upright and stable; Audio Cues: Timing and prosody: the speaking rate is moderate with occasional pausing; hesitation cues are present; temporal rhythm is somewhat uneven; fillers such as a phrase are used; interruptions are not apparent; self-repairs are not apparent. Voice quality/tension: moderate pitch variability is present; pitch stability is somewhat maintained; loudness and energy stays stable; breathiness is not apparent; tremor/shakiness is not apparent; strain/tension is not apparent; voice breaks are not apparent; Reasoning: Across modalities, the main visual evidence is stable eye-contact orientation, eyelid or blink behavior, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio evidence is timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. Although some cues may reflect monitoring or formulation effort, they are weak without stronger aligned vocal or behavioral disturbance. The overall balance favors a truthful prediction; Prediction: truthful"
User_26run_1videotruth.mp4,"Video Cues: Gaze pattern is primarily forward with brief downward glances; no noticeable eye contact shifts or blinks; facial expression is neutral with low mouth movement; no noticeable self-touching, fidgeting, or posture changes observed; Audio Cues: Prosody and timing: speech tempo remains moderate with occasional pause patterns; hesitation markers are present before mentioning furniture items. Voice quality and tension: pitch movement is stable; volume/energy remains regular; breathiness is minimal; tremor/shakiness is not detected; strain/tension is not detected; voice breaks are not observed; Reasoning: Visual cues (mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues) and audio cues (timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence) should be interpreted jointly rather than as isolated signs. Here the evidence remains limited and mixed, with no decisive cross-modal support for deception, so a truthful prediction is better supported; Prediction: truthful"
User_32run_6videolie.mp4,"Video Cues: Gaze pattern primarily downward with low eye contact; no noticeable blinking rate changes; head remains relatively still with small downward tilt; no noticeable self-touching, fidgeting, or posture shifts; facial expression stays neutral with mouth area are smallly parted; Audio Cues: Prosody and timing: speech tempo remains moderate with occasional pause patterns between item listings; hesitation markers are present before a phrase boundary boundary connectors; delivery rhythm is somewhat uneven due to repeated a phrase structures; fillers such as a phrase and a phrase are used; interruptions are not detected; self-repairs are not detected. Voice quality and tension: pitch movement remains moderate with slight upward inflection at the end of phrases; pitch stability is generally maintained with minor fluctuations; volume/energy remains regular throughout; breathiness is present during longer pause patterns; tremor/shakiness is not detected; strain/tension is not detected; voice breaks are not detected; Reasoning: The video channel provides mostly steady eye contact with minor gaze shifts, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues; the audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, reported breathiness, stabilizing acoustic evidence. Interpreted together, the pattern suggests increased monitoring or formulation effort and therefore supports a deceptive prediction with limited-to-moderate strength; Prediction: deceptive"
User_27run_7videotruth.mp4,"Video Cues: Steady steady eye contact with limited blinking; minor head tilts and minor jaw motions; no obvious self-adaptors or fidgeting; facial expression stays neutral with minor mouth tension; Audio Cues: Prosody and timing: speaking rate remains moderate with occasional pausing; hesitation cues are present. Voice quality and tension: pitch variability is stable; loudness and energy remains stable; breathiness is not apparent; tremor/shakiness is not apparent; strain/tension is not apparent; voice breaks are not apparent; Reasoning: The video channel provides stable eye-contact orientation, eyelid or blink behavior, mouth-area or jaw movement, head or posture stability, self-adaptor/fidgeting evidence, facial-expression cues. The audio channel provides timing disruptions such as pauses, hesitations, or rhythm changes, pitch variation, loudness or energy pattern, stabilizing acoustic evidence. This combination can reflect ordinary response formulation, and the cues do not consistently reinforce a deceptive interpretation; the prediction is truthful; Prediction: truthful"
